source,metric_id,metric_name,unitid,institution_name,data_year,period_label,period_type,value,value_unit,definition_reference_year,definition_variable
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,169798,Eastern Michigan University,2020,2020-21,fall,1,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,169798,Eastern Michigan University,2020,2020-21,fall,72,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,169798,Eastern Michigan University,2020,2020-21,fall,66,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,169798,Eastern Michigan University,2020,2020-21,fall,32,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,169798,Eastern Michigan University,2020,2020-21,fall,3,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",169798,Eastern Michigan University,2020,2020-21,graduation_release_year,20,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",169798,Eastern Michigan University,2020,2020-21,graduation_release_year,40,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",169798,Eastern Michigan University,2020,2020-21,graduation_release_year,47,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,169798,Eastern Michigan University,2020,2020-21,graduation_release_year,40,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,169798,Eastern Michigan University,2020,2020-21,academic_year,46,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,169798,Eastern Michigan University,2020,2020-21,academic_year,5404,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,169798,Eastern Michigan University,2020,2020-21,academic_year,46,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,169798,Eastern Michigan University,2020,2020-21,academic_year,4960,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,169798,Eastern Michigan University,2020,2020-21,academic_year,88,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,169798,Eastern Michigan University,2020,2020-21,academic_year,7174,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,169798,Eastern Michigan University,2020,2020-21,academic_year,59,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,169798,Eastern Michigan University,2020,2020-21,academic_year,6768,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,169798,Eastern Michigan University,2020,2020-21,academic_year,58,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,169798,Eastern Michigan University,2020,2020-21,academic_year,5854,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,169910,Ferris State University,2020,2020-21,academic_year,25263,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,169910,Ferris State University,2020,2020-21,academic_year,25263,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),169910,Ferris State University,2020,2020-21,academic_year,23763,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),169910,Ferris State University,2020,2020-21,academic_year,23763,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),169910,Ferris State University,2020,2020-21,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),169910,Ferris State University,2020,2020-21,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,169910,Ferris State University,2020,2020-21,fall,82,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,169910,Ferris State University,2020,2020-21,fall,80,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,169910,Ferris State University,2020,2020-21,fall,84,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,169910,Ferris State University,2020,2020-21,fall,92,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,169910,Ferris State University,2020,2020-21,fall,7,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,169910,Ferris State University,2020,2020-21,fall,1,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,169910,Ferris State University,2020,2020-21,fall,79,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,169910,Ferris State University,2020,2020-21,fall,26,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,169910,Ferris State University,2020,2020-21,fall,55,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,169910,Ferris State University,2020,2020-21,fall,19,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",169910,Ferris State University,2020,2020-21,graduation_release_year,36,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",169910,Ferris State University,2020,2020-21,graduation_release_year,54,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",169910,Ferris State University,2020,2020-21,graduation_release_year,59,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,169910,Ferris State University,2020,2020-21,graduation_release_year,38,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,169910,Ferris State University,2020,2020-21,academic_year,67,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,169910,Ferris State University,2020,2020-21,academic_year,4096,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,169910,Ferris State University,2020,2020-21,academic_year,46,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,169910,Ferris State University,2020,2020-21,academic_year,5124,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,169910,Ferris State University,2020,2020-21,academic_year,71,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,169910,Ferris State University,2020,2020-21,academic_year,5076,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,169910,Ferris State University,2020,2020-21,academic_year,67,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,169910,Ferris State University,2020,2020-21,academic_year,7608,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,169910,Ferris State University,2020,2020-21,academic_year,66,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,169910,Ferris State University,2020,2020-21,academic_year,5400,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,170082,Grand Valley State University,2020,2020-21,academic_year,25756,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,170082,Grand Valley State University,2020,2020-21,academic_year,31356,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),170082,Grand Valley State University,2020,2020-21,academic_year,23224,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),170082,Grand Valley State University,2020,2020-21,academic_year,28824,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),170082,Grand Valley State University,2020,2020-21,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),170082,Grand Valley State University,2020,2020-21,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,170082,Grand Valley State University,2020,2020-21,fall,88,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,170082,Grand Valley State University,2020,2020-21,fall,86,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,170082,Grand Valley State University,2020,2020-21,fall,89,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,170082,Grand Valley State University,2020,2020-21,fall,90,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,170082,Grand Valley State University,2020,2020-21,fall,10,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,170082,Grand Valley State University,2020,2020-21,fall,1,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,170082,Grand Valley State University,2020,2020-21,fall,83,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,170082,Grand Valley State University,2020,2020-21,fall,16,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,170082,Grand Valley State University,2020,2020-21,fall,76,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,170082,Grand Valley State University,2020,2020-21,fall,8,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",170082,Grand Valley State University,2020,2020-21,graduation_release_year,41,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",170082,Grand Valley State University,2020,2020-21,graduation_release_year,64,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",170082,Grand Valley State University,2020,2020-21,graduation_release_year,69,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,170082,Grand Valley State University,2020,2020-21,graduation_release_year,59,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,170082,Grand Valley State University,2020,2020-21,academic_year,43,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,170082,Grand Valley State University,2020,2020-21,academic_year,3581,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,170082,Grand Valley State University,2020,2020-21,academic_year,25,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,170082,Grand Valley State University,2020,2020-21,academic_year,4495,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,170082,Grand Valley State University,2020,2020-21,academic_year,74,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,170082,Grand Valley State University,2020,2020-21,academic_year,6304,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,170082,Grand Valley State University,2020,2020-21,academic_year,57,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,170082,Grand Valley State University,2020,2020-21,academic_year,6701,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,170082,Grand Valley State University,2020,2020-21,academic_year,56,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,170082,Grand Valley State University,2020,2020-21,academic_year,5317,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,170639,Lake Superior State University,2020,2020-21,academic_year,26266,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,170639,Lake Superior State University,2020,2020-21,academic_year,26266,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),170639,Lake Superior State University,2020,2020-21,academic_year,24044,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),170639,Lake Superior State University,2020,2020-21,academic_year,24044,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),170639,Lake Superior State University,2020,2020-21,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),170639,Lake Superior State University,2020,2020-21,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,170639,Lake Superior State University,2020,2020-21,fall,69,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,170639,Lake Superior State University,2020,2020-21,fall,71,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,170639,Lake Superior State University,2020,2020-21,fall,69,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,170639,Lake Superior State University,2020,2020-21,fall,90,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,170639,Lake Superior State University,2020,2020-21,fall,10,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,170639,Lake Superior State University,2020,2020-21,fall,0,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,170639,Lake Superior State University,2020,2020-21,fall,73,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,170639,Lake Superior State University,2020,2020-21,fall,4,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,170639,Lake Superior State University,2020,2020-21,fall,36,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,170639,Lake Superior State University,2020,2020-21,fall,60,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",170639,Lake Superior State University,2020,2020-21,graduation_release_year,31,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",170639,Lake Superior State University,2020,2020-21,graduation_release_year,44,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",170639,Lake Superior State University,2020,2020-21,graduation_release_year,50,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,170639,Lake Superior State University,2020,2020-21,graduation_release_year,45,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,170639,Lake Superior State University,2020,2020-21,academic_year,61,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,170639,Lake Superior State University,2020,2020-21,academic_year,3653,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,170639,Lake Superior State University,2020,2020-21,academic_year,41,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,170639,Lake Superior State University,2020,2020-21,academic_year,4568,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,170639,Lake Superior State University,2020,2020-21,academic_year,84,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,170639,Lake Superior State University,2020,2020-21,academic_year,5304,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,170639,Lake Superior State University,2020,2020-21,academic_year,60,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,170639,Lake Superior State University,2020,2020-21,academic_year,6734,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,170639,Lake Superior State University,2020,2020-21,academic_year,60,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,170639,Lake Superior State University,2020,2020-21,academic_year,4953,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,31484,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,67802,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,31484,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,67802,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,26,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,24,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,28,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,51,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,45,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,3,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,96,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,33,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,57,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,170976,University of Michigan-Ann Arbor,2020,2020-21,fall,9,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",170976,University of Michigan-Ann Arbor,2020,2020-21,graduation_release_year,81,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",170976,University of Michigan-Ann Arbor,2020,2020-21,graduation_release_year,92,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",170976,University of Michigan-Ann Arbor,2020,2020-21,graduation_release_year,93,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,170976,University of Michigan-Ann Arbor,2020,2020-21,graduation_release_year,89,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,24,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,5122,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,20,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,5272,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,54,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,19736,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,28,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,7324,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,28,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,170976,University of Michigan-Ann Arbor,2020,2020-21,academic_year,5233,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171100,Michigan State University,2020,2020-21,academic_year,29230,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171100,Michigan State University,2020,2020-21,academic_year,54536,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171100,Michigan State University,2020,2020-21,academic_year,29230,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171100,Michigan State University,2020,2020-21,academic_year,54536,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171100,Michigan State University,2020,2020-21,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171100,Michigan State University,2020,2020-21,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171100,Michigan State University,2020,2020-21,fall,76,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171100,Michigan State University,2020,2020-21,fall,74,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171100,Michigan State University,2020,2020-21,fall,78,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171100,Michigan State University,2020,2020-21,fall,80,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171100,Michigan State University,2020,2020-21,fall,15,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171100,Michigan State University,2020,2020-21,fall,5,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171100,Michigan State University,2020,2020-21,fall,91,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171100,Michigan State University,2020,2020-21,fall,82,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171100,Michigan State University,2020,2020-21,fall,9,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171100,Michigan State University,2020,2020-21,fall,8,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171100,Michigan State University,2020,2020-21,graduation_release_year,58,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171100,Michigan State University,2020,2020-21,graduation_release_year,79,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171100,Michigan State University,2020,2020-21,graduation_release_year,82,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171100,Michigan State University,2020,2020-21,graduation_release_year,70,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171100,Michigan State University,2020,2020-21,academic_year,30,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171100,Michigan State University,2020,2020-21,academic_year,5103,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171100,Michigan State University,2020,2020-21,academic_year,22,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171100,Michigan State University,2020,2020-21,academic_year,5152,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171100,Michigan State University,2020,2020-21,academic_year,51,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171100,Michigan State University,2020,2020-21,academic_year,11079,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171100,Michigan State University,2020,2020-21,academic_year,41,Percent,2023,LOAN_P
